vin,model_version_id,marker_name,int_value,decimal_value,text_value,datetime_active_from,datetime_active_until,report_dt,ctl_loading,market_price,year_production,engine_power,max_recorded_mileage,market_prices_accidents_count,registration_actions_count,brand,weight_max,model,engine_volume,weight_netto,engine_model,has_pts_duplicate,body_style,owner_types_count,body_color,drive_type,reg_action_types_count,used_in_taxi,shap_year_production,shap_engine_power,shap_max_recorded_mileage,shap_market_prices_accidents_count,shap_registration_actions_count,shap_brand,shap_weight_max,shap_model,shap_engine_volume,shap_weight_netto,shap_engine_model,shap_has_pts_duplicate,shap_body_style,shap_owner_types_count,shap_body_color,shap_drive_type,shap_reg_action_types_count,shap_used_in_taxi,shap_sum,expected_value,shap_diff,datetime_published
JE4NR62R9LJ710612,349653,ER01,,4374040.342192084,,2026-07-01,2026-07-30,2026-06-30,171218714,4374040.342192084,2019,250.0,96252.0,0,0,14,2820,140005,3828.0,2185,3,0,1,0,1,2,0,0,106791.31471410142,458849.31321237417,64149.64953523028,93905.32111408935,224789.29924551948,585678.0385822038,215.0501273556476,-1316.539901296318,55071.94067476156,75703.98704198217,15251.832345532912,671049.4489980468,126947.79879759747,18358.305248045002,-4019.4430997094423,13926.76559526842,59333.05765806274,6398.019734778959,2571083.159623944,-0.6924318616225875,1802957.875000001,2026-06-30
JA4MT21H23J044311,349653,ER01,,1199292.9683656096,,2026-07-01,2026-07-30,2026-06-30,171218714,1199292.9683656096,2003,177.0,249370.0,0,0,14,2600,140014,2972.0,2105,1,0,1,0,2,2,0,0,38445.17704827545,-1421510.3987636827,45347.290340172214,92199.71169961918,242114.252645304,138970.33418879757,2961.5943552920603,455.6211637068404,96203.36202062079,-190282.56375673896,-35325.57002317493,288704.80100124894,27446.135020253125,20159.968678423553,6345.119677179169,9873.654165522508,29684.837738400096,4542.458598253268,-603664.2142025279,-0.6924318616225875,1802957.874999999,2026-06-30
Z8TXTGF2WHM006950,349653,ER01,,1787637.7968503218,,2026-07-01,2026-07-30,2026-06-30,171218714,1787637.7968503218,2016,146.0,96252.0,0,0,14,1985,140001,1998.0,1560,31,0,1,0,1,2,0,0,54495.13960265255,-494178.31817991077,44419.91770915123,37040.82937604692,84594.50632607803,98309.85755005313,8497.219157933498,-2469.7174541427335,45528.89114562712,34776.10074322241,-5988.299753377464,29069.579340759286,21698.139268992003,12490.209044250825,-1618.1486770700826,8966.285932816907,3010.7963712647847,6037.626777834383,-15319.385717818019,-0.6924318616225875,1802957.8750000014,2026-06-30
JE4M4W185PZ702727,349653,ER01,,3830756.3668808937,,2026-07-01,2026-07-30,2026-06-30,171218714,3830756.3668808937,2022,181.0,48340.0,0,0,14,2060,140001,2488.0,1570,639,0,1,0,1,2,0,0,117556.75825681597,848058.7277181961,54523.13568677461,19712.585694584548,186252.89714860573,259570.4397275435,61279.48767958971,-15213.402984470895,11198.388089899045,158171.17931155823,15480.400265386135,166250.2320562992,37874.23659537251,35972.972940916974,4554.759281398343,6562.9059676964325,51994.504389149355,7998.9764874413295,2027799.1843127566,-0.6924318616225875,1802957.8749999986,2026-06-30
MMCGYKH40CFZ03731,349653,ER01,,1836112.895068884,,2026-07-01,2026-07-30,2026-06-30,171218714,1836112.895068884,2012,178.0,150099.0,0,0,14,2710,140004,2477.0,2190,94,0,1,0,2,2,0,0,66843.34388831831,-880351.9999604716,49109.70504783695,58483.33401512546,38536.597516622205,174278.0034098169,19860.141875055742,847.6092496099799,39073.03081036867,-41772.54311725325,-17265.85863509271,345050.8425060064,103099.2200014803,28960.012292769567,4620.661316514944,9324.57305477655,29025.500089876565,5433.539139385935,33155.712500746944,-0.6924318616225875,1802957.8749999986,2026-06-30
MMBN7W5C9RH004922,349653,ER01,,4506916.938774109,,2026-07-01,2026-07-30,2026-06-30,171218714,4506916.938774109,2024,180.8,48340.0,0,0,14,2850,140006,2442.0,1960,94,0,20,0,1,2,0,0,157334.37315330404,1289939.3663299207,65329.606935336924,79704.46282618998,49134.53652402386,206130.56023635963,55690.6994036491,34370.46981938587,41842.794391020834,190614.7563159446,25182.976601181912,396593.80418778537,-1794.562188514635,19765.66822451724,19764.2554694776,7077.414753839829,60439.77755723661,6838.795665311604,2703959.756205971,-0.6924318616225875,1802957.8749999995,2026-06-30
JMBSRE54ATZ000564,349653,ER01,,504092.6898807883,,2026-07-01,2026-07-30,2026-06-30,171218714,504092.6898807883,1996,150.0,220000.0,0,0,14,1985,140010,1999.0,1650,293,0,2,0,2,1,0,0,13311.397206160458,-1241580.6600006775,39643.12811068841,48447.51603522714,7296.180119127393,145233.4564147973,12197.128843359793,1464.5726121321504,-36539.893311395856,-216709.23374005154,-62297.51175750882,3977.470001667452,-32827.65746246745,-16114.668290485668,-4889.581623589861,8753.168159507182,27230.281396069127,4540.414600091816,-1298864.4926873485,-0.6924318616225875,1802957.8749999984,2026-06-30
X89777252P0EV8023,349653,ER01,,4054583.367830813,,2026-07-01,2026-07-30,2026-06-30,171218714,4054583.367830813,2023,122.0,48340.0,0,0,14,1850,140024,2183.0,1410,94,0,4,0,12,3,0,0,177679.13786016792,970538.2691336179,48217.917096152065,192431.1094162589,418814.2033514764,-122725.43032840261,72767.08467490927,179094.75368767453,21814.096369206658,187660.3986063505,18589.003143348313,-26832.470155686166,23454.656170344315,52853.125965925734,-20456.083968949857,6221.971352489836,43548.8933435635,7955.549544227711,2251626.1852626754,-0.6924318616225875,1802957.874999999,2026-06-30
X2MXTGF2WLM026169,349653,ER01,,3224185.7390277665,,2026-07-01,2026-07-30,2026-06-30,171218714,3224185.7390277665,2021,146.0,48340.0,0,0,14,2060,140001,1998.0,1570,31,0,1,0,3,2,0,0,109091.31507548162,481498.89981380553,51618.607907632184,30939.965642121762,126255.58225597364,77645.57005275422,35685.35089660157,-8860.256130235124,47392.15992157256,149235.65502010763,3469.823418264747,200682.92357224718,53145.86908853939,13802.308591998672,-2364.1242504558854,6734.3630127864535,37439.30790427886,7815.2346661517995,1421228.5564596266,-0.6924318616225875,1802957.8750000014,2026-06-30
JMBSNCY2A8U003719,349653,ER01,,700687.8065052629,,2026-07-01,2026-07-30,2026-06-30,171218714,700687.8065052629,2007,109.0,209025.0,0,0,14,1750,140002,1499.0,1320,112,0,2,0,2,1,0,0,54137.025345198796,-964191.4062026553,32193.499301716707,17296.39588200973,-16663.26263607351,-110758.4223286297,31427.789610844513,-4685.595393427136,-4176.944538354632,-105966.77665371682,-4753.235605104504,-60532.32614541733,4763.075066799293,-14456.69922959387,-737.2237313921582,5498.885404899211,34798.761485081086,4537.084304940259,-1102269.3760628754,-0.6924318616225875,1802957.8749999998,2026-06-30
Z8TXTGF2WEM010906,349653,ER01,,1527595.7427360397,,2026-07-01,2026-07-30,2026-06-30,171218714,1527595.7427360397,2014,145.0,150099.0,0,0,14,1985,140001,1998.0,1555,31,0,1,0,1,2,0,0,52699.46970924488,-681397.8012326718,41813.08772726899,26034.015163515614,78035.11991163915,95870.09363915275,20321.29661421611,-2275.0788827282686,50336.79204902255,-57752.65213321327,-1888.5418831495183,43036.13028760408,21184.607577417344,15966.649431163289,-2152.3345571515665,8372.365518164566,10652.310885581814,5783.030342825086,-275361.4398320982,-0.6924318616225875,1802957.8749999995,2026-06-30
Z8TXTGF2WHM047435,349653,ER01,,2438816.5255426746,,2026-07-01,2026-07-30,2026-06-30,171218714,2438816.5255426746,2018,146.0,96252.0,0,0,14,2015,140001,1998.0,1570,31,0,1,0,1,1,0,0,60040.13677814642,14685.353182445435,48724.31559600085,24794.669494038724,104163.50156394372,99285.31532888512,29444.816037315442,-3956.9521421037093,62467.4491072319,40987.59611663443,18199.365019197034,52121.56201939264,34642.02800481594,-10839.411198115142,-7010.624370899597,9166.434894587781,51442.0087934954,7501.778749523755,635859.3429745361,-0.6924318616225875,1802957.875,2026-06-30
JMBSREA5AVZ002615,349653,ER01,,487517.3009099364,,2026-07-01,2026-07-30,2026-06-30,171218714,487517.3009099364,1997,164.0,220000.0,0,0,14,1985,140010,2498.0,1650,293,0,2,0,2,1,0,0,12251.274897538111,-1286394.2316544005,40219.80599818599,45918.39794019578,31293.66401773634,173475.35342876372,4968.676955979146,3719.7696426622642,-37012.402702409636,-224143.22431869566,-64813.681367443765,8035.042936334323,-41144.05257891368,-16323.429357147443,-4946.795424227973,8923.778135453329,25843.713730697855,4688.458061490677,-1315439.8816582013,-0.6924318616225875,1802957.8749999993,2026-06-30
Z8TXTGF3WDM042895,349653,ER01,,1551949.8369756322,,2026-07-01,2026-07-30,2026-06-30,171218714,1551949.8369756322,2014,167.0,150099.0,0,0,14,1985,140001,2360.0,1555,31,0,1,0,1,2,0,0,47520.02175166828,-707128.4444298683,43282.323396815445,20551.02650221909,96191.09257519747,165484.99834318843,13300.019789436059,-6513.970041258231,63698.99909108738,-58596.199521132185,-9154.273858743074,36588.552276345225,8453.384981907624,13910.256461036708,-1428.5714682630792,8368.538054807423,8576.729745835211,5888.17075721567,-251007.34559250477,-0.6924318616225875,1802957.8749999986,2026-06-30
JMBXNGA1WBZ006811,349653,ER01,,1057389.5572583675,,2026-07-01,2026-07-30,2026-06-30,171218714,1057389.5572583675,2010,117.0,150099.0,0,0,14,1870,140003,1590.0,1400,95,0,1,0,2,1,0,0,67279.68254248558,-863678.2726333133,36119.76401031861,50336.69173651842,6561.153619777698,-85946.7903245238,39143.757544861684,8255.889655479275,-4663.550009633009,-55473.908146801696,5221.617547063467,7636.739394636007,11819.188540459305,-15118.453258483913,-1215.5478946506264,6343.664491844204,36562.122556889146,5248.625317303038,-745567.62530977,-0.6924318616225875,1802957.874999999,2026-06-30
Z8TXTGF2WHM009729,349653,ER01,,1787637.7968503218,,2026-07-01,2026-07-30,2026-06-30,171218714,1787637.7968503218,2016,146.0,96252.0,0,0,14,1985,140001,1998.0,1560,31,0,1,0,1,2,0,0,54495.13960265255,-494178.31817991077,44419.91770915123,37040.82937604692,84594.50632607803,98309.85755005313,8497.219157933498,-2469.7174541427335,45528.89114562712,34776.10074322241,-5988.299753377464,29069.579340759286,21698.139268992003,12490.209044250825,-1618.1486770700826,8966.285932816907,3010.7963712647847,6037.626777834383,-15319.385717818019,-0.6924318616225875,1802957.8750000014,2026-06-30
JMBLYV78W6J000353,349653,ER01,,1137773.8515565693,,2026-07-01,2026-07-30,2026-06-30,171218714,1137773.8515565693,2005,165.0,209025.0,0,0,14,2810,140005,3200.0,2100,292,0,1,0,2,2,0,0,50108.04467494436,-1342658.1278319592,47899.43412265782,78107.75166043405,91839.92486271163,106979.67980625693,-671.9015209676891,13006.601650724368,-1214.7630110808718,-137994.43323424197,-55982.531438064194,385547.877878395,46993.94483085153,9211.950413375858,4361.620097068393,8516.663637011701,26535.571955216306,4229.36043509725,-665183.3310115687,-0.6924318616225875,1802957.8749999995,2026-06-30
JMBSNCS1A6U000656,349653,ER01,,590920.0139604211,,2026-07-01,2026-07-30,2026-06-30,171218714,590920.0139604211,2005,82.0,209025.0,0,0,14,1750,140002,1299.0,1300,115,0,2,0,4,1,0,0,49406.478092609264,-1048870.168389749,29432.297933196136,23392.627460692987,12467.240867914652,-151987.57024371147,14857.320614428569,-5967.46368806702,-14397.443039950698,-102997.56400873241,-14835.137317928722,-50845.00391889709,2456.4394956450014,-9026.494726709261,6725.9968515545,4723.901660786255,39306.019231884464,4121.35451731629,-1212037.1686077176,-0.6924318616225875,1802957.8750000002,2026-06-30
JMBXRCU5W6U001154,349653,ER01,,734982.6921079755,,2026-07-01,2026-07-30,2026-06-30,171218714,734982.6921079755,2005,160.0,209025.0,0,0,14,2070,140001,2378.0,1640,293,0,1,0,2,2,0,0,37912.070541599714,-1281566.2714100482,42534.89875609201,13040.443004264942,-1438.1228753347148,105451.75504464474,18913.064320004596,-91.16145268333466,-33146.89172139345,-127307.2349870957,-43435.99091707262,108072.93785863536,16793.875353122858,27407.909290329055,3353.016494177878,7650.1538017290495,33212.77427447499,4668.284164390712,-1067974.4904601623,-0.6924318616225875,1802957.8749999993,2026-06-30
JMBLYV93WCJ006381,349653,ER01,,2220041.2343090773,,2026-07-01,2026-07-30,2026-06-30,171218714,2220041.2343090773,2012,178.0,150099.0,0,0,14,2810,140005,2972.0,2185,179,0,1,0,2,2,0,0,69349.99944009408,-878652.8205644272,51962.71378571678,65815.10003158644,325555.18843879225,200870.06341961186,14107.974414593202,8396.9939293831,15988.696424100553,-45924.3976962449,-20084.301878714352,430195.06504907634,96485.69103957368,26906.62705443916,4960.387653640938,12609.119149018063,33317.65762309908,5224.294427599981,417084.0517409391,-0.6924318616225875,1802957.8749999998,2026-06-30
JMBXNGA1WMU002450,349653,ER01,,2667914.7467837147,,2026-07-01,2026-07-30,2026-06-30,171218714,2667914.7467837147,2021,117.0,48340.0,0,0,14,1970,140003,1590.0,1515,59,0,1,0,3,1,0,0,120642.47622645984,423407.8814115412,43535.588235614414,83588.82072410565,-20812.239960532785,-109569.69554006075,32631.191382513294,-1926.7749423715293,-13626.088500369642,136327.6493942484,1421.1082149054942,139088.96151213138,5285.699112115712,-20975.620862552103,2172.0815189049245,4682.133299587348,31489.5065332287,7594.886456105842,864957.5642155753,-0.6924318616225875,1802957.875000001,2026-06-30
JMBSNCS3A4U006329,349653,ER01,,427058.2344940007,,2026-07-01,2026-07-30,2026-06-30,171218714,427058.2344940007,2003,98.0,249370.0,0,0,14,1750,140002,1584.0,1350,112,0,2,0,2,1,0,0,28319.82967046328,-1092373.7530152549,30139.021795552457,17481.411721677832,-9077.774075905729,-119100.39689581608,13202.715980639485,-12763.423694134952,-17077.313611820882,-174225.8855836052,-19157.29925480725,-55346.98958547897,-1513.7742498818195,-10517.616206400615,74.52028068973033,5576.440542333074,36175.57212617303,4285.765981439044,-1375898.9480741385,-0.6924318616225875,1802957.8750000007,2026-06-30
JMBLNCS3W7U005861,349653,ER01,,695948.5533638597,,2026-07-01,2026-07-30,2026-06-30,171218714,695948.5533638597,2007,98.0,209025.0,0,0,14,1750,140002,1584.0,1320,112,0,2,0,2,1,0,0,54353.29542655012,-945372.9564925723,32197.795747875807,19011.82578926692,-27145.609426609164,-128376.24995011183,31805.376292028857,-4528.527483637997,-5985.307646336206,-104838.47917660898,-4753.235605104504,-60203.7797198193,4751.303831796332,-11903.17639361831,-1031.9661883196925,5498.885404899211,35027.27224880701,4484.904137235472,-1107008.629204279,-0.6924318616225875,1802957.8750000002,2026-06-30
JMBLNV98W8J500348,349653,ER01,,1957133.9131462276,,2026-07-01,2026-07-30,2026-06-30,171218714,1957133.9131462276,2008,0.0,209025.0,0,0,14,2910,140005,3200.0,2300,377,0,1,0,2,2,0,0,92003.78626162064,-917877.1627801479,38549.405189035155,77395.60814444843,339505.6799367862,-30253.439385212518,13085.392625161065,20691.129598103013,-26443.947281632703,-103901.3155936154,-19649.266059699625,388153.3047128447,233058.40188069624,5819.294888206446,1209.8350842644209,12234.481463186377,26450.182626421956,4145.359267622361,154176.73057808884,-0.6924318616225875,1802957.8750000005,2026-06-30
JMBSTCY3A8U003051,349653,ER01,,819035.7319680136,,2026-07-01,2026-07-30,2026-06-30,171218714,819035.7319680136,2008,143.0,209025.0,0,0,14,1850,140002,1798.0,1410,59,0,2,0,2,1,0,0,49110.68685574552,-1018196.0995314645,36776.56580103837,22958.398471348264,-41852.6850103622,69742.7086742638,38400.32317366561,-93.58744224022661,6340.144684797117,-119792.1371607102,-11694.528693146529,-41084.98686758398,-10475.464610819077,-15386.608284078238,212.8349699153773,5579.747061553635,41194.5073277209,4338.729980230839,-983921.4506001257,-0.6924318616225875,1802957.875000001,2026-06-30
JMBXLCW6W7Z008769,349653,ER01,,1237134.6130551696,,2026-07-01,2026-07-30,2026-06-30,171218714,1237134.6130551696,2007,220.0,209025.0,0,0,14,2175,140001,2998.0,1725,186,0,1,0,2,2,0,0,60384.83462871835,-1235632.4166433762,51336.32751782891,15094.131468399084,164644.25620989935,284913.7132357021,26219.890030200146,-7857.019026455514,2135.8576376813458,-132758.4678997731,-15481.25837082489,134865.32210844,2290.2378774447434,26192.9990421881,5111.1556552420025,13858.60588979257,34566.07997969713,4293.181146227796,-565822.5695129681,-0.6924318616225875,1802957.8749999993,2026-06-30
JMP0RH66W3X003973,349653,ER01,,1157929.6918001175,,2026-07-01,2026-07-30,2026-06-30,171218714,1157929.6918001175,2003,114.0,249370.0,0,0,14,3030,140017,1834.0,2300,292,0,1,0,2,2,0,0,48684.576221097785,-1372031.558486639,38910.2285158935,95576.11450263315,29604.091592224137,-105157.85260330439,-12631.916174759206,11979.945574977595,14852.033630305457,-219368.29471176572,-38525.48144052834,561930.2909598188,235254.36273649347,39617.69768452647,3133.4896875077916,4269.06311183541,14616.909242776239,4258.8091888875015,-645027.4907680198,-0.6924318616225875,1802957.874999999,2026-06-30
JMBXNGA1WEE705333,349653,ER01,,1210119.7182848454,,2026-07-01,2026-07-30,2026-06-30,171218714,1210119.7182848454,2013,117.0,150099.0,0,0,14,1970,140003,1590.0,1500,59,0,1,0,1,1,0,0,81216.90655172641,-707952.9115576375,37426.27591279125,54036.60400757962,-14948.337786619628,-90302.16994535038,23593.492751092326,7383.967819863301,-4169.3076982733955,-74073.44608371035,-1877.6034376795214,92603.2449446687,-2310.9519370500593,-21719.920513222725,-3215.3281428762384,5996.49765986925,20036.503623315988,5439.019548220784,-592837.4642832923,-0.6924318616225875,1802957.8749999993,2026-06-30
JMBXTGA3WCZ009563,349653,ER01,,1218727.8649772685,,2026-07-01,2026-07-30,2026-06-30,171218714,1218727.8649772685,2012,140.0,150099.0,0,0,14,1970,140003,1798.0,1500,59,0,1,0,2,1,0,0,75459.94891978233,-758504.9880994018,38469.72265100551,52183.58914585571,-46313.90858744795,-13754.504396283193,33341.718863571085,1406.9321689194553,1902.3835737888887,-53478.1580940077,-6369.210507842458,66655.11055526117,-6732.485492184168,-17834.567998264025,-1.1880194372677195,6289.512826084274,37728.41308238427,5322.361817346652,-584229.3175908693,-0.6924318616225875,1802957.8749999995,2026-06-30
Z8TXTGF3WLM000610,349653,ER01,,3056943.5157044213,,2026-07-01,2026-07-30,2026-06-30,171218714,3056943.5157044213,2020,167.2,48340.0,0,0,14,2060,140001,2360.0,1570,31,0,1,0,2,2,0,0,91553.5929953309,334860.02564481174,52625.7751470255,14528.197999772994,101877.09227407357,171202.08871401192,24644.1950098752,-11491.934197258153,77847.7541538804,130437.54050298868,-12349.630665390197,176360.06267318944,31250.831337923406,14188.262232753268,3540.2394185779262,7214.775566873447,37869.47115600396,7827.993171837404,1253986.3331362815,-0.6924318616225875,1802957.8750000014,2026-06-30
JMBXTCW4WAZ006263,349653,ER01,,1374589.5330592077,,2026-07-01,2026-07-30,2026-06-30,171218714,1374589.5330592077,2010,147.0,150099.0,0,0,14,2290,140001,1998.0,1540,31,0,1,0,2,1,0,0,53540.56406403326,-963861.454824006,43645.96894720852,32126.65599487125,79344.06668883012,92916.051424233,44820.97475426498,3316.50861565302,68075.72811321288,-42996.78266483747,-2140.5799609074866,115131.55905147873,3926.7973150981506,-10410.97895927572,3088.806478259728,9269.436724435469,36428.23983275555,5410.788895761707,-428367.6495089303,-0.6924318616225875,1802957.8749999995,2026-06-30
JMBSNCY1AEU002218,349653,ER01,,998257.8323323727,,2026-07-01,2026-07-30,2026-06-30,171218714,998257.8323323727,2013,117.0,150099.0,0,0,14,1750,140002,1590.0,1350,95,0,2,0,2,1,0,0,70005.082669778,-694715.4765022486,35391.85833652774,29988.63611044483,-10038.173484864881,-108730.99816028586,23845.00479292238,-6950.54157908186,2180.6714631021805,-72312.38117411788,-5252.00018526408,-66002.02941491046,-18207.006146322878,-17589.63856575213,-346.9280947288419,6367.635870455338,22147.29875963847,5519.635068943034,-804699.3502357657,-0.6924318616225875,1802957.875,2026-06-30
Z8TGUKS10HM040908,349653,ER01,,3256627.5793103874,,2026-07-01,2026-07-30,2026-06-30,171218714,3256627.5793103874,2018,181.0,96252.0,0,0,14,2710,140004,2442.0,2095,272,0,1,0,3,2,0,0,48726.716360151135,194799.66102963753,56389.34464342441,61588.01006925647,26791.988522808628,232529.53049334013,6009.804302524783,-9798.392371996966,31761.50065870869,59358.00170324159,-9799.541919239095,618672.328792514,35847.47796329842,31917.90461862747,2411.2762471598335,9356.92264772332,49848.634109193415,7259.228871877199,1453670.3967422512,-0.6924318616225875,1802957.8749999977,2026-06-30
